neutral,method,learner,budget,seed,gap,qualified,mean_partner_return,bits
24,feature_diversity,reinforce,4096,50002,0,1,0.498260869565,111110
24,feature_diversity,reinforce,4096,50003,0,1,0.498260869565,111110
24,feature_diversity,reinforce,4096,50004,0,1,0.5,110100
24,feature_diversity,reinforce,4096,50005,0,1,0.493043478261,100100
24,feature_diversity,reinforce,4096,50006,0.02,0,0.453913043478,000110
24,feature_diversity,reinforce,4096,50007,0,1,0.534782608696,101100
24,feature_diversity,reinforce,4096,50008,0.0825,0,0.506956521739,011001
24,feature_diversity,reinforce,4096,50009,0.0625,0,0.495652173913,101001
24,feature_diversity,reinforce,4096,50010,0.0825,0,0.5,001001
24,feature_diversity,reinforce,4096,50011,0.02,0,0.495652173913,001111
24,feature_diversity,reinforce,4096,50012,0.02,0,0.495652173913,001111
24,feature_diversity,reinforce,4096,50013,0.02,0,0.504347826087,010100
24,feature_diversity,reinforce,4096,50014,0.0625,0,0.417391304348,110011
24,feature_diversity,reinforce,4096,50015,0.0825,0,0.421739130435,010011
24,feature_diversity,reinforce,4096,50016,0.0825,0,0.5,001000
24,feature_diversity,reinforce,4096,50017,0.0825,0,0.458260869565,000000
24,feature_diversity,reinforce,4096,50018,0,1,0.498260869565,111111
24,feature_diversity,reinforce,4096,50019,0,1,0.541739130435,111100
24,feature_diversity,reinforce,4096,50020,0.02,0,0.502608695652,011111
24,feature_diversity,reinforce,4096,50021,0.02,0,0.546086956522,011101
24,feature_diversity,reinforce,4096,50022,0.02,0,0.546086956522,011101
24,feature_diversity,reinforce,4096,50023,0.0625,0,0.453913043478,100000
