n,seed,eta,plugin,robust,actual,plugin_accept,robust_accept,plugin_false,robust_false,interval_covers
16384,91,0.15,0.083740234375,0.0562878028067,0.0733333333333,0,0,0,0,1
16384,92,0.075,0.0841674804688,0.0567150489005,0.0806666666667,1,0,0,0,1
16384,92,0.15,0.0841674804688,0.0567150489005,0.0806666666667,0,0,0,0,1
16384,93,0.075,0.09716796875,0.0697155371817,0.088,1,0,0,0,1
16384,93,0.15,0.09716796875,0.0697155371817,0.088,0,0,0,0,1
16384,94,0.075,0.104125976562,0.0766735449942,0.0953333333333,1,1,0,0,1
16384,94,0.15,0.104125976562,0.0766735449942,0.0953333333333,0,0,0,0,1
16384,95,0.075,0.193664550781,0.166212119213,0.186666666667,1,1,0,0,1
16384,95,0.15,0.193664550781,0.166212119213,0.186666666667,1,1,0,0,1
16384,96,0.075,0.205322265625,0.177869834057,0.2,1,1,0,0,1
16384,96,0.15,0.205322265625,0.177869834057,0.2,1,1,0,0,1
16384,97,0.075,0.122192382812,0.0947399512442,0.117333333333,1,1,0,0,1
16384,97,0.15,0.122192382812,0.0947399512442,0.117333333333,0,0,0,0,1
16384,98,0.075,0.130920410156,0.103467978588,0.124666666667,1,1,0,0,1
16384,98,0.15,0.130920410156,0.103467978588,0.124666666667,0,0,0,0,1
16384,99,0.075,0.138916015625,0.111463584057,0.132,1,1,0,0,1
16384,99,0.15,0.138916015625,0.111463584057,0.132,0,0,0,0,1
